"congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation"
108,"2003-01-03","House","NY",100,"SERRANO, José E.","S000248","1943-10-24",8,8,21621,59.1950718685832,"Silent"
109,"2005-01-03","House","NY",100,"SERRANO, José E.","S000248","1943-10-24",9,9,22352,61.1964407939767,"Silent"
110,"2007-01-03","House","NY",100,"SERRANO, José E.","S000248","1943-10-24",10,10,23082,63.1950718685832,"Silent"
111,"2009-01-03","House","NY",100,"SERRANO, José E.","S000248","1943-10-24",11,11,23813,65.1964407939767,"Silent"
112,"2011-01-03","House","NY",100,"SERRANO, José E.","S000248","1943-10-24",12,12,24543,67.1950718685832,"Silent"
113,"2013-01-03","House","NY",100,"SERRANO, José E.","S000248","1943-10-24",13,13,25274,69.1964407939767,"Silent"
114,"2015-01-03","House","NY",100,"SERRANO, José E.","S000248","1943-10-24",14,14,26004,71.1950718685832,"Silent"
115,"2017-01-03","House","NY",100,"SERRANO, José E.","S000248","1943-10-24",15,15,26735,73.1964407939767,"Silent"
116,"2019-01-03","House","NY",100,"SERRANO, José E.","S000248","1943-10-24",16,16,27465,75.1950718685832,"Silent"
108,"2003-01-03","House","TX",200,"SESSIONS, Pete","S000250","1955-03-22",4,4,17454,47.7864476386037,"Boomers"
109,"2005-01-03","House","TX",200,"SESSIONS, Pete","S000250","1955-03-22",5,5,18185,49.7878165639973,"Boomers"
110,"2007-01-03","House","TX",200,"SESSIONS, Pete","S000250","1955-03-22",6,6,18915,51.7864476386037,"Boomers"
111,"2009-01-03","House","TX",200,"SESSIONS, Pete","S000250","1955-03-22",7,7,19646,53.7878165639973,"Boomers"
112,"2011-01-03","House","TX",200,"SESSIONS, Pete","S000250","1955-03-22",8,8,20376,55.7864476386037,"Boomers"
113,"2013-01-03","House","TX",200,"SESSIONS, Pete","S000250","1955-03-22",9,9,21107,57.7878165639973,"Boomers"
114,"2015-01-03","House","TX",200,"SESSIONS, Pete","S000250","1955-03-22",10,10,21837,59.7864476386037,"Boomers"
115,"2017-01-03","House","TX",200,"SESSIONS, Pete","S000250","1955-03-22",11,11,22568,61.7878165639973,"Boomers"
117,"2021-01-03","House","TX",200,"SESSIONS, Pete","S000250","1955-03-22",12,12,24029,65.7878165639973,"Boomers"
118,"2023-01-03","House","TX",200,"SESSIONS, Pete","S000250","1955-03-22",13,13,24759,67.7864476386037,"Boomers"
108,"2003-01-03","House","AZ",200,"SHADEGG, John B.","S000275","1949-10-22",5,5,19431,53.1991786447639,"Boomers"
109,"2005-01-03","House","AZ",200,"SHADEGG, John B.","S000275","1949-10-22",6,6,20162,55.2005475701574,"Boomers"
110,"2007-01-03","House","AZ",200,"SHADEGG, John B.","S000275","1949-10-22",7,7,20892,57.1991786447639,"Boomers"
111,"2009-01-03","House","AZ",200,"SHADEGG, John B.","S000275","1949-10-22",8,8,21623,59.2005475701574,"Boomers"
108,"2003-01-03","House","FL",200,"SHAW, Eugene Clay, Jr.","S000303","1939-04-19",12,12,23270,63.709787816564,"Silent"
109,"2005-01-03","House","FL",200,"SHAW, Eugene Clay, Jr.","S000303","1939-04-19",13,13,24001,65.7111567419576,"Silent"
108,"2003-01-03","Senate","AL",200,"SHELBY, Richard C.","S000320","1934-05-06",13,9,25079,68.662559890486,"Silent"
109,"2005-01-03","Senate","AL",200,"SHELBY, Richard C.","S000320","1934-05-06",14,10,25810,70.6639288158795,"Silent"
110,"2007-01-03","Senate","AL",200,"SHELBY, Richard C.","S000320","1934-05-06",15,11,26540,72.662559890486,"Silent"
111,"2009-01-03","Senate","AL",200,"SHELBY, Richard C.","S000320","1934-05-06",16,12,27271,74.6639288158795,"Silent"
112,"2011-01-03","Senate","AL",200,"SHELBY, Richard C.","S000320","1934-05-06",17,13,28001,76.662559890486,"Silent"
113,"2013-01-03","Senate","AL",200,"SHELBY, Richard C.","S000320","1934-05-06",18,14,28732,78.6639288158795,"Silent"
114,"2015-01-03","Senate","AL",200,"SHELBY, Richard C.","S000320","1934-05-06",19,15,29462,80.662559890486,"Silent"
115,"2017-01-03","Senate","AL",200,"SHELBY, Richard C.","S000320","1934-05-06",20,16,30193,82.6639288158795,"Silent"
116,"2019-01-03","Senate","AL",200,"SHELBY, Richard C.","S000320","1934-05-06",21,17,30923,84.662559890486,"Silent"
117,"2021-01-03","Senate","AL",200,"SHELBY, Richard C.","S000320","1934-05-06",22,18,31654,86.6639288158795,"Silent"
108,"2003-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",4,4,17603,48.1943874058864,"Boomers"
109,"2005-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",5,5,18334,50.1957563312799,"Boomers"
110,"2007-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",6,6,19064,52.1943874058864,"Boomers"
111,"2009-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",7,7,19795,54.1957563312799,"Boomers"
112,"2011-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",8,8,20525,56.1943874058864,"Boomers"
113,"2013-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",9,9,21256,58.19575633128,"Boomers"
114,"2015-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",10,10,21986,60.1943874058864,"Boomers"
115,"2017-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",11,11,22717,62.19575633128,"Boomers"
116,"2019-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",12,12,23447,64.1943874058864,"Boomers"
117,"2021-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",13,13,24178,66.19575633128,"Boomers"
118,"2023-01-03","House","CA",100,"SHERMAN, Brad","S000344","1954-10-24",14,14,24908,68.1943874058864,"Boomers"
108,"2003-01-03","House","IL",200,"SHIMKUS, John M.","S000364","1958-02-21",4,4,16387,44.8651608487337,"Boomers"
109,"2005-01-03","House","IL",200,"SHIMKUS, John M.","S000364","1958-02-21",5,5,17118,46.8665297741273,"Boomers"
110,"2007-01-03","House","IL",200,"SHIMKUS, John M.","S000364","1958-02-21",6,6,17848,48.8651608487337,"Boomers"
111,"2009-01-03","House","IL",200,"SHIMKUS, John M.","S000364","1958-02-21",7,7,18579,50.8665297741273,"Boomers"
112,"2011-01-03","House","IL",200,"SHIMKUS, John M.","S000364","1958-02-21",8,8,19309,52.8651608487337,"Boomers"
113,"2013-01-03","House","IL",200,"SHIMKUS, John M.","S000364","1958-02-21",9,9,20040,54.8665297741273,"Boomers"
114,"2015-01-03","House","IL",200,"SHIMKUS, John M.","S000364","1958-02-21",10,10,20770,56.8651608487337,"Boomers"
115,"2017-01-03","House","IL",200,"SHIMKUS, John M.","S000364","1958-02-21",11,11,21501,58.8665297741273,"Boomers"
116,"2019-01-03","House","IL",200,"SHIMKUS, John M.","S000364","1958-02-21",12,12,22231,60.8651608487337,"Boomers"
108,"2003-01-03","House","MO",100,"SKELTON, Isaac Newton, IV (Ike)","S000465","1931-12-20",14,14,25947,71.0390143737166,"Silent"
109,"2005-01-03","House","MO",100,"SKELTON, Isaac Newton, IV (Ike)","S000465","1931-12-20",15,15,26678,73.0403832991102,"Silent"
110,"2007-01-03","House","MO",100,"SKELTON, Isaac Newton, IV (Ike)","S000465","1931-12-20",16,16,27408,75.0390143737166,"Silent"
111,"2009-01-03","House","MO",100,"SKELTON, Isaac Newton, IV (Ike)","S000465","1931-12-20",17,17,28139,77.0403832991102,"Silent"
108,"2003-01-03","House","NY",100,"SLAUGHTER, Louise McIntosh","S000480","1929-08-14",9,9,26805,73.388090349076,"Silent"
109,"2005-01-03","House","NY",100,"SLAUGHTER, Louise McIntosh","S000480","1929-08-14",10,10,27536,75.3894592744695,"Silent"
110,"2007-01-03","House","NY",100,"SLAUGHTER, Louise McIntosh","S000480","1929-08-14",11,11,28266,77.388090349076,"Silent"
111,"2009-01-03","House","NY",100,"SLAUGHTER, Louise McIntosh","S000480","1929-08-14",12,12,28997,79.3894592744695,"Silent"
112,"2011-01-03","House","NY",100,"SLAUGHTER, Louise McIntosh","S000480","1929-08-14",13,13,29727,81.388090349076,"Silent"
113,"2013-01-03","House","NY",100,"SLAUGHTER, Louise McIntosh","S000480","1929-08-14",14,14,30458,83.3894592744695,"Silent"
114,"2015-01-03","House","NY",100,"SLAUGHTER, Louise McIntosh","S000480","1929-08-14",15,15,31188,85.388090349076,"Silent"
115,"2017-01-03","House","NY",100,"SLAUGHTER, Louise McIntosh","S000480","1929-08-14",16,16,31919,87.3894592744695,"Silent"
108,"2003-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",4,4,13716,37.5523613963039,"Gen X"
109,"2005-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",5,5,14447,39.5537303216975,"Gen X"
110,"2007-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",6,6,15177,41.5523613963039,"Gen X"
111,"2009-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",7,7,15908,43.5537303216975,"Gen X"
112,"2011-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",8,8,16638,45.5523613963039,"Gen X"
113,"2013-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",9,9,17369,47.5537303216975,"Gen X"
114,"2015-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",10,10,18099,49.5523613963039,"Gen X"
115,"2017-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",11,11,18830,51.5537303216975,"Gen X"
116,"2019-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",12,12,19560,53.5523613963039,"Gen X"
117,"2021-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",13,13,20291,55.5537303216975,"Gen X"
118,"2023-01-03","House","WA",100,"SMITH, Adam","S000510","1965-06-15",14,14,21021,57.5523613963039,"Gen X"
108,"2003-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",12,12,18202,49.8343600273785,"Boomers"
109,"2005-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",13,13,18933,51.8357289527721,"Boomers"
110,"2007-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",14,14,19663,53.8343600273785,"Boomers"
111,"2009-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",15,15,20394,55.8357289527721,"Boomers"
112,"2011-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",16,16,21124,57.8343600273785,"Boomers"
113,"2013-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",17,17,21855,59.8357289527721,"Boomers"
114,"2015-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",18,18,22585,61.8343600273785,"Boomers"
115,"2017-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",19,19,23316,63.8357289527721,"Boomers"
116,"2019-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",20,20,24046,65.8343600273785,"Boomers"
117,"2021-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",21,21,24777,67.8357289527721,"Boomers"
118,"2023-01-03","House","NJ",200,"SMITH, Christopher Henry","S000522","1953-03-04",22,22,25507,69.8343600273785,"Boomers"
108,"2003-01-03","House","TX",200,"SMITH, Lamar Seeligson","S000583","1947-11-19",9,9,20134,55.1238877481177,"Boomers"
109,"2005-01-03","House","TX",200,"SMITH, Lamar Seeligson","S000583","1947-11-19",10,10,20865,57.1252566735113,"Boomers"
110,"2007-01-03","House","TX",200,"SMITH, Lamar Seeligson","S000583","1947-11-19",11,11,21595,59.1238877481177,"Boomers"
111,"2009-01-03","House","TX",200,"SMITH, Lamar Seeligson","S000583","1947-11-19",12,12,22326,61.1252566735113,"Boomers"
112,"2011-01-03","House","TX",200,"SMITH, Lamar Seeligson","S000583","1947-11-19",13,13,23056,63.1238877481177,"Boomers"
113,"2013-01-03","House","TX",200,"SMITH, Lamar Seeligson","S000583","1947-11-19",14,14,23787,65.1252566735113,"Boomers"
114,"2015-01-03","House","TX",200,"SMITH, Lamar Seeligson","S000583","1947-11-19",15,15,24517,67.1238877481177,"Boomers"
115,"2017-01-03","House","TX",200,"SMITH, Lamar Seeligson","S000583","1947-11-19",16,16,25248,69.1252566735113,"Boomers"
108,"2003-01-03","House","MI",200,"SMITH, Nick H.","S000597","1934-11-05",6,6,24896,68.1615331964408,"Silent"
108,"2003-01-03","Senate","ME",200,"SNOWE, Olympia Jean","S000663","1947-02-21",13,5,20405,55.8658453114305,"Boomers"
109,"2005-01-03","Senate","ME",200,"SNOWE, Olympia Jean","S000663","1947-02-21",14,6,21136,57.8672142368241,"Boomers"
110,"2007-01-03","Senate","ME",200,"SNOWE, Olympia Jean","S000663","1947-02-21",15,7,21866,59.8658453114305,"Boomers"
111,"2009-01-03","Senate","ME",200,"SNOWE, Olympia Jean","S000663","1947-02-21",16,8,22597,61.8672142368241,"Boomers"
112,"2011-01-03","Senate","ME",200,"SNOWE, Olympia Jean","S000663","1947-02-21",17,9,23327,63.8658453114305,"Boomers"
108,"2003-01-03","House","AR",100,"SNYDER, Victor F.","S000672","1947-09-27",4,4,20187,55.2689938398357,"Boomers"
109,"2005-01-03","House","AR",100,"SNYDER, Victor F.","S000672","1947-09-27",5,5,20918,57.2703627652293,"Boomers"
110,"2007-01-03","House","AR",100,"SNYDER, Victor F.","S000672","1947-09-27",6,6,21648,59.2689938398357,"Boomers"
111,"2009-01-03","House","AR",100,"SNYDER, Victor F.","S000672","1947-09-27",7,7,22379,61.2703627652293,"Boomers"
108,"2003-01-03","Senate","PA",200,"SPECTER, Arlen","S000709","1930-02-12",12,12,26623,72.8898015058179,"Silent"
109,"2005-01-03","Senate","PA",200,"SPECTER, Arlen","S000709","1930-02-12",13,13,27354,74.8911704312115,"Silent"
110,"2007-01-03","Senate","PA",200,"SPECTER, Arlen","S000709","1930-02-12",14,14,28084,76.8898015058179,"Silent"
111,"2009-01-03","Senate","PA",100,"SPECTER, Arlen","S000709","1930-02-12",15,15,28815,78.8911704312115,"Silent"
108,"2003-01-03","House","SC",100,"SPRATT, John McKee, Jr.","S000749","1942-11-01",11,11,21978,60.1724845995893,"Silent"
109,"2005-01-03","House","SC",100,"SPRATT, John McKee, Jr.","S000749","1942-11-01",12,12,22709,62.1738535249829,"Silent"
110,"2007-01-03","House","SC",100,"SPRATT, John McKee, Jr.","S000749","1942-11-01",13,13,23439,64.1724845995893,"Silent"
111,"2009-01-03","House","SC",100,"SPRATT, John McKee, Jr.","S000749","1942-11-01",14,14,24170,66.1738535249829,"Silent"
108,"2003-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",4,2,19242,52.6817248459959,"Boomers"
109,"2005-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",5,3,19973,54.6830937713895,"Boomers"
110,"2007-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",6,4,20703,56.6817248459959,"Boomers"
111,"2009-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",7,5,21434,58.6830937713895,"Boomers"
112,"2011-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",8,6,22164,60.6817248459959,"Boomers"
113,"2013-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",9,7,22895,62.6830937713895,"Boomers"
114,"2015-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",10,8,23625,64.6817248459959,"Boomers"
115,"2017-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",11,9,24356,66.6830937713895,"Boomers"
116,"2019-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",12,10,25086,68.6817248459959,"Boomers"
117,"2021-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",13,11,25817,70.6830937713895,"Boomers"
118,"2023-01-03","Senate","MI",100,"STABENOW, Deborah Ann","S000770","1950-04-29",14,12,26547,72.6817248459959,"Boomers"
108,"2003-01-03","House","CA",100,"STARK, Fortney Hillman (Pete), Jr.","S000810","1931-11-11",16,16,25986,71.1457905544148,"Silent"
109,"2005-01-03","House","CA",100,"STARK, Fortney Hillman (Pete), Jr.","S000810","1931-11-11",17,17,26717,73.1471594798084,"Silent"
110,"2007-01-03","House","CA",100,"STARK, Fortney Hillman (Pete), Jr.","S000810","1931-11-11",18,18,27447,75.1457905544148,"Silent"
111,"2009-01-03","House","CA",100,"STARK, Fortney Hillman (Pete), Jr.","S000810","1931-11-11",19,19,28178,77.1471594798084,"Silent"
112,"2011-01-03","House","CA",100,"STARK, Fortney Hillman (Pete), Jr.","S000810","1931-11-11",20,20,28908,79.1457905544148,"Silent"
108,"2003-01-03","House","FL",200,"STEARNS, Clifford Bundy","S000822","1941-04-16",8,8,22542,61.7166324435318,"Silent"
109,"2005-01-03","House","FL",200,"STEARNS, Clifford Bundy","S000822","1941-04-16",9,9,23273,63.7180013689254,"Silent"
110,"2007-01-03","House","FL",200,"STEARNS, Clifford Bundy","S000822","1941-04-16",10,10,24003,65.7166324435318,"Silent"
111,"2009-01-03","House","FL",200,"STEARNS, Clifford Bundy","S000822","1941-04-16",11,11,24734,67.7180013689254,"Silent"
112,"2011-01-03","House","FL",200,"STEARNS, Clifford Bundy","S000822","1941-04-16",12,12,25464,69.7166324435318,"Silent"
108,"2003-01-03","House","TX",100,"STENHOLM, Charles Walter","S000851","1938-10-26",13,13,23445,64.1889117043121,"Silent"
108,"2003-01-03","Senate","AK",200,"STEVENS, Theodore Fulton (Ted)","S000888","1923-11-18",19,19,28901,79.1266255989049,"Greatest"
109,"2005-01-03","Senate","AK",200,"STEVENS, Theodore Fulton (Ted)","S000888","1923-11-18",20,20,29632,81.1279945242984,"Greatest"
110,"2007-01-03","Senate","AK",200,"STEVENS, Theodore Fulton (Ted)","S000888","1923-11-18",21,21,30362,83.1266255989049,"Greatest"
117,"2021-01-03","House","IN",200,"SPARTZ, Victoria","S000929","1978-10-06",1,1,15430,42.2450376454483,"Gen X"
118,"2023-01-03","House","IN",200,"SPARTZ, Victoria","S000929","1978-10-06",2,2,16160,44.2436687200548,"Gen X"
113,"2013-01-03","House","TX",200,"STOCKMAN, Steve","S000937","1956-11-14",2,2,20504,56.1368925393566,"Boomers"
108,"2003-01-03","House","OH",100,"STRICKLAND, Ted","S001004","1941-08-04",5,5,22432,61.4154688569473,"Silent"
109,"2005-01-03","House","OH",100,"STRICKLAND, Ted","S001004","1941-08-04",6,6,23163,63.4168377823409,"Silent"
108,"2003-01-03","House","MI",100,"STUPAK, Bart T.","S001045","1952-02-29",6,6,18571,50.8446269678303,"Boomers"
109,"2005-01-03","House","MI",100,"STUPAK, Bart T.","S001045","1952-02-29",7,7,19302,52.8459958932238,"Boomers"
110,"2007-01-03","House","MI",100,"STUPAK, Bart T.","S001045","1952-02-29",8,8,20032,54.8446269678303,"Boomers"
111,"2009-01-03","House","MI",100,"STUPAK, Bart T.","S001045","1952-02-29",9,9,20763,56.8459958932238,"Boomers"
108,"2003-01-03","Senate","NH",200,"SUNUNU, John E.","S001078","1964-09-10",4,1,13994,38.3134839151266,"Boomers"
109,"2005-01-03","Senate","NH",200,"SUNUNU, John E.","S001078","1964-09-10",5,2,14725,40.3148528405202,"Boomers"
110,"2007-01-03","Senate","NH",200,"SUNUNU, John E.","S001078","1964-09-10",6,3,15455,42.3134839151266,"Boomers"
117,"2021-01-03","House","CA",200,"STEEL, Michelle","S001135","1955-06-21",1,1,23938,65.5386721423682,"Boomers"
118,"2023-01-03","House","CA",200,"STEEL, Michelle","S001135","1955-06-21",2,2,24668,67.5373032169747,"Boomers"
108,"2003-01-03","Senate","AL",200,"SESSIONS, Jefferson Beauregard III (Jeff)","S001141","1946-12-24",4,4,20464,56.0273785078713,"Boomers"
109,"2005-01-03","Senate","AL",200,"SESSIONS, Jefferson Beauregard III (Jeff)","S001141","1946-12-24",5,5,21195,58.0287474332649,"Boomers"
110,"2007-01-03","Senate","AL",200,"SESSIONS, Jefferson Beauregard III (Jeff)","S001141","1946-12-24",6,6,21925,60.0273785078713,"Boomers"
111,"2009-01-03","Senate","AL",200,"SESSIONS, Jefferson Beauregard III (Jeff)","S001141","1946-12-24",7,7,22656,62.0287474332649,"Boomers"
112,"2011-01-03","Senate","AL",200,"SESSIONS, Jefferson Beauregard III (Jeff)","S001141","1946-12-24",8,8,23386,64.0273785078713,"Boomers"
113,"2013-01-03","Senate","AL",200,"SESSIONS, Jefferson Beauregard III (Jeff)","S001141","1946-12-24",9,9,24117,66.0287474332649,"Boomers"
114,"2015-01-03","Senate","AL",200,"SESSIONS, Jefferson Beauregard III (Jeff)","S001141","1946-12-24",10,10,24847,68.0273785078713,"Boomers"
115,"2017-01-03","Senate","AL",200,"SESSIONS, Jefferson Beauregard III (Jeff)","S001141","1946-12-24",11,11,25578,70.0287474332649,"Boomers"
108,"2003-01-03","Senate","OR",200,"SMITH, Gordon Harold","S001142","1952-05-25",4,4,18485,50.6091718001369,"Boomers"
109,"2005-01-03","Senate","OR",200,"SMITH, Gordon Harold","S001142","1952-05-25",5,5,19216,52.6105407255305,"Boomers"
110,"2007-01-03","Senate","OR",200,"SMITH, Gordon Harold","S001142","1952-05-25",6,6,19946,54.6091718001369,"Boomers"
108,"2003-01-03","House","IN",200,"SOUDER, Mark Edward","S001143","1950-07-18",5,5,19162,52.4626967830253,"Boomers"
109,"2005-01-03","House","IN",200,"SOUDER, Mark Edward","S001143","1950-07-18",6,6,19893,54.4640657084189,"Boomers"
110,"2007-01-03","House","IN",200,"SOUDER, Mark Edward","S001143","1950-07-18",7,7,20623,56.4626967830253,"Boomers"
111,"2009-01-03","House","IN",200,"SOUDER, Mark Edward","S001143","1950-07-18",8,8,21354,58.4640657084189,"Boomers"
108,"2003-01-03","House","CT",200,"SHAYS, Christopher H.","S001144","1945-10-18",9,9,20896,57.2101300479124,"Silent"
109,"2005-01-03","House","CT",200,"SHAYS, Christopher H.","S001144","1945-10-18",10,10,21627,59.211498973306,"Silent"
110,"2007-01-03","House","CT",200,"SHAYS, Christopher H.","S001144","1945-10-18",11,11,22357,61.2101300479124,"Silent"
108,"2003-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",3,3,21406,58.6064339493498,"Silent"
109,"2005-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",4,4,22137,60.6078028747433,"Silent"
110,"2007-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",5,5,22867,62.6064339493498,"Silent"
111,"2009-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",6,6,23598,64.6078028747433,"Silent"
112,"2011-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",7,7,24328,66.6064339493498,"Silent"
113,"2013-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",8,8,25059,68.6078028747433,"Silent"
114,"2015-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",9,9,25789,70.6064339493498,"Silent"
115,"2017-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",10,10,26520,72.6078028747433,"Silent"
116,"2019-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",11,11,27250,74.6064339493498,"Silent"
117,"2021-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",12,12,27981,76.6078028747433,"Silent"
118,"2023-01-03","House","IL",100,"SCHAKOWSKY, Janice D.","S001145","1944-05-26",13,13,28711,78.6064339493498,"Silent"
108,"2003-01-03","House","PA",200,"SHERWOOD, Don","S001146","1941-03-05",3,3,22584,61.8316221765914,"Silent"
109,"2005-01-03","House","PA",200,"SHERWOOD, Don","S001146","1941-03-05",4,4,23315,63.832991101985,"Silent"
108,"2003-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",3,3,19110,52.3203285420945,"Boomers"
109,"2005-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",4,4,19841,54.321697467488,"Boomers"
110,"2007-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",5,5,20571,56.3203285420945,"Boomers"
111,"2009-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",6,6,21302,58.321697467488,"Boomers"
112,"2011-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",7,7,22032,60.3203285420945,"Boomers"
113,"2013-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",8,8,22763,62.321697467488,"Boomers"
114,"2015-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",9,9,23493,64.3203285420945,"Boomers"
115,"2017-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",10,10,24224,66.321697467488,"Boomers"
116,"2019-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",11,11,24954,68.3203285420945,"Boomers"
117,"2021-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",12,12,25685,70.321697467488,"Boomers"
118,"2023-01-03","House","ID",200,"SIMPSON, Michael K.","S001148","1950-09-08",13,13,26415,72.3203285420945,"Boomers"
108,"2003-01-03","House","NY",200,"SWEENEY, John E.","S001149","1955-08-09",3,3,17314,47.4031485284052,"Boomers"
109,"2005-01-03","House","NY",200,"SWEENEY, John E.","S001149","1955-08-09",4,4,18045,49.4045174537988,"Boomers"
108,"2003-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",2,2,15535,42.5325119780972,"Boomers"
109,"2005-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",3,3,16266,44.5338809034908,"Boomers"
110,"2007-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",4,4,16996,46.5325119780972,"Boomers"
111,"2009-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",5,5,17727,48.5338809034908,"Boomers"
112,"2011-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",6,6,18457,50.5325119780972,"Boomers"
113,"2013-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",7,7,19188,52.5338809034908,"Boomers"
114,"2015-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",8,8,19918,54.5325119780972,"Boomers"
115,"2017-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",9,9,20649,56.5338809034908,"Boomers"
116,"2019-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",10,10,21379,58.5325119780972,"Boomers"
117,"2021-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",11,11,22110,60.5338809034908,"Boomers"
118,"2023-01-03","House","CA",100,"SCHIFF, Adam","S001150","1960-06-22",12,12,22840,62.5325119780972,"Boomers"
108,"2003-01-03","House","VA",200,"SCHROCK, Edward","S001151","1941-04-06",2,2,22552,61.7440109514031,"Silent"
108,"2003-01-03","House","CT",200,"SIMMONS, Robert (Rob)","S001152","1943-02-11",2,2,21876,59.8932238193018,"Silent"
109,"2005-01-03","House","CT",200,"SIMMONS, Robert (Rob)","S001152","1943-02-11",3,3,22607,61.8945927446954,"Silent"
108,"2003-01-03","House","CA",100,"SOLIS, Hilda L.","S001153","1957-10-20",2,2,16511,45.2046543463381,"Boomers"
109,"2005-01-03","House","CA",100,"SOLIS, Hilda L.","S001153","1957-10-20",3,3,17242,47.2060232717317,"Boomers"
110,"2007-01-03","House","CA",100,"SOLIS, Hilda L.","S001153","1957-10-20",4,4,17972,49.2046543463381,"Boomers"
